,fecha_I,fecha_O,temporada_alta,dif_min,atraso_15,periodo_dia
30729,2017-06-08 18:45:00,2017-06-08 18:52:00,0,7,0,tarde
30730,2017-06-09 18:45:00,2017-06-09 18:44:00,0,1,0,tarde
30731,2017-06-10 16:40:00,2017-06-10 16:42:00,0,2,0,tarde
30732,2017-06-11 19:00:00,2017-06-11 19:08:00,0,8,0,noche
30733,2017-06-13 18:45:00,2017-06-13 18:43:00,0,2,0,tarde
30734,2017-06-15 18:45:00,2017-06-15 18:52:00,0,7,0,tarde
30735,2017-06-16 18:45:00,2017-06-16 18:47:00,0,2,0,tarde
30736,2017-06-17 16:40:00,2017-06-17 16:45:00,0,5,0,tarde
30737,2017-06-18 19:00:00,2017-06-18 19:11:00,0,11,0,noche
30738,2017-06-20 18:45:00,2017-06-20 18:48:00,0,3,0,tarde
30739,2017-06-22 18:45:00,2017-06-22 19:10:00,0,25,1,tarde
30740,2017-06-23 18:45:00,2017-06-23 18:50:00,0,5,0,tarde
30741,2017-06-25 19:00:00,2017-06-25 19:01:00,0,1,0,noche
30742,2017-06-27 18:45:00,2017-06-27 18:50:00,0,5,0,tarde
30743,2017-06-29 18:45:00,2017-06-29 18:55:00,0,10,0,tarde
30744,2017-06-30 18:45:00,2017-06-30 18:49:00,0,4,0,tarde
30745,2017-06-01 17:10:00,2017-06-01 17:08:00,0,2,0,tarde
30746,2017-06-02 15:05:00,2017-06-02 15:10:00,0,5,0,tarde
30747,2017-06-04 18:20:00,2017-06-04 18:22:00,0,2,0,tarde
30748,2017-06-05 19:55:00,2017-06-05 19:57:00,0,2,0,noche
30749,2017-06-06 18:10:00,2017-06-06 18:09:00,0,1,0,tarde
30750,2017-06-07 18:55:00,2017-06-07 19:06:00,0,11,0,tarde
30751,2017-06-08 17:10:00,2017-06-08 17:17:00,0,7,0,tarde
30752,2017-06-09 15:05:00,2017-06-09 15:08:00,0,3,0,tarde
30753,2017-06-11 18:20:00,2017-06-11 18:19:00,0,1,0,tarde
30754,2017-06-12 19:55:00,2017-06-12 19:55:00,0,0,0,noche
30755,2017-06-13 18:10:00,2017-06-13 18:04:00,0,6,0,tarde
30756,2017-06-14 18:55:00,2017-06-14 18:55:00,0,0,0,tarde
30757,2017-06-16 15:00:00,2017-06-16 15:25:00,0,25,1,tarde
30758,2017-06-18 18:20:00,2017-06-18 18:24:00,0,4,0,tarde
30759,2017-06-19 19:55:00,2017-06-19 20:33:00,0,38,1,noche
30760,2017-06-20 18:10:00,2017-06-20 18:14:00,0,4,0,tarde
30761,2017-06-21 18:55:00,2017-06-21 19:00:00,0,5,0,tarde
30762,2017-06-22 17:30:00,2017-06-22 17:42:00,0,12,0,tarde
30763,2017-06-23 15:05:00,2017-06-23 15:10:00,0,5,0,tarde
30764,2017-06-26 19:55:00,2017-06-26 19:55:00,0,0,0,noche
30765,2017-06-27 18:10:00,2017-06-27 18:11:00,0,1,0,tarde
30766,2017-06-28 18:55:00,2017-06-28 18:53:00,0,2,0,tarde
30767,2017-06-29 17:30:00,2017-06-29 17:25:00,0,5,0,tarde
30768,2017-06-30 15:05:00,2017-06-30 15:02:00,0,3,0,tarde
30769,2017-06-01 19:40:00,2017-06-01 19:43:00,0,3,0,noche
30770,2017-06-02 20:05:00,2017-06-02 20:14:00,0,9,0,noche
30771,2017-06-04 20:10:00,2017-06-04 20:16:00,0,6,0,noche
30772,2017-06-06 19:45:00,2017-06-06 19:45:00,0,0,0,noche
30773,2017-06-07 14:25:00,2017-06-07 14:26:00,0,1,0,tarde
30774,2017-06-08 19:40:00,2017-06-08 19:49:00,0,9,0,noche
30775,2017-06-11 20:20:00,2017-06-11 20:25:00,0,5,0,noche
30776,2017-06-13 19:45:00,2017-06-13 19:43:00,0,2,0,noche
30777,2017-06-14 14:25:00,2017-06-14 14:26:00,0,1,0,tarde
30778,2017-06-15 19:40:00,2017-06-15 19:49:00,0,9,0,noche
30779,2017-06-18 20:20:00,2017-06-18 20:16:00,0,4,0,noche
30780,2017-06-20 19:45:00,2017-06-20 19:49:00,0,4,0,noche
30781,2017-06-21 14:25:00,2017-06-21 14:29:00,0,4,0,tarde
30782,2017-06-25 20:05:00,2017-06-25 20:01:00,0,4,0,noche
30783,2017-06-27 19:45:00,2017-06-27 19:46:00,0,1,0,noche
30784,2017-06-28 14:25:00,2017-06-28 14:25:00,0,0,0,tarde
30785,2017-06-29 19:40:00,2017-06-29 19:41:00,0,1,0,noche
30786,2017-06-01 20:15:00,2017-06-01 20:12:00,0,3,0,noche
30787,2017-06-04 20:50:00,2017-06-04 20:55:00,0,5,0,noche
30788,2017-06-08 20:15:00,2017-06-08 20:17:00,0,2,0,noche
30789,2017-06-09 20:00:00,2017-06-09 20:02:00,0,2,0,noche
30790,2017-06-15 20:15:00,2017-06-15 20:30:00,0,15,0,noche
30791,2017-06-16 20:00:00,2017-06-16 20:16:00,0,16,1,noche
30792,2017-06-23 20:00:00,2017-06-23 20:02:00,0,2,0,noche
30793,2017-06-29 20:15:00,2017-06-29 20:13:00,0,2,0,noche
30794,2017-06-01 14:10:00,2017-06-01 14:11:00,0,1,0,tarde
30795,2017-06-02 14:40:00,2017-06-02 14:45:00,0,5,0,tarde
30796,2017-06-08 14:10:00,2017-06-08 14:13:00,0,3,0,tarde
30797,2017-06-09 14:40:00,2017-06-09 14:43:00,0,3,0,tarde
30798,2017-06-15 14:10:00,2017-06-15 14:20:00,0,10,0,tarde
30799,2017-06-16 14:40:00,2017-06-16 14:40:00,0,0,0,tarde
30800,2017-06-22 14:10:00,2017-06-22 14:10:00,0,0,0,tarde
30801,2017-06-23 14:40:00,2017-06-23 15:10:00,0,30,1,tarde
30802,2017-06-29 14:10:00,2017-06-29 14:07:00,0,3,0,tarde
30803,2017-06-30 14:40:00,2017-06-30 14:38:00,0,2,0,tarde
30804,2017-06-01 06:50:00,2017-06-01 06:51:00,0,1,0,mañana
30805,2017-06-02 12:15:00,2017-06-02 12:27:00,0,12,0,tarde
30806,2017-06-05 11:10:00,2017-06-05 11:19:00,0,9,0,mañana
30807,2017-06-07 10:30:00,2017-06-07 10:44:00,0,14,0,mañana
30808,2017-06-08 06:50:00,2017-06-08 06:54:00,0,4,0,mañana
30809,2017-06-09 12:25:00,2017-06-09 12:23:00,0,2,0,tarde
30810,2017-06-12 11:10:00,2017-06-12 11:14:00,0,4,0,mañana
30811,2017-06-14 10:25:00,2017-06-14 10:26:00,0,1,0,mañana
30812,2017-06-15 07:00:00,2017-06-15 07:24:00,0,24,1,mañana
30813,2017-06-16 12:25:00,2017-06-16 12:44:00,0,19,1,tarde
30814,2017-06-19 11:05:00,2017-06-19 11:11:00,0,6,0,mañana
30815,2017-06-21 10:30:00,2017-06-21 10:27:00,0,3,0,mañana
30816,2017-06-22 07:00:00,2017-06-22 06:56:00,0,4,0,mañana
30817,2017-06-23 12:25:00,2017-06-23 12:34:00,0,9,0,tarde
30818,2017-06-26 11:00:00,2017-06-26 10:58:00,0,2,0,mañana
30819,2017-06-28 10:30:00,2017-06-28 10:26:00,0,4,0,mañana
30820,2017-06-29 07:00:00,2017-06-29 06:57:00,0,3,0,mañana
30821,2017-06-30 12:25:00,2017-06-30 12:24:00,0,1,0,tarde
30822,2017-06-03 14:15:00,2017-06-03 14:05:00,0,10,0,tarde
30823,2017-06-04 10:00:00,2017-06-04 10:00:00,0,0,0,mañana
30824,2017-06-06 11:55:00,2017-06-06 12:03:00,0,8,0,mañana
30825,2017-06-07 13:35:00,2017-06-07 13:39:00,0,4,0,tarde
30826,2017-06-10 14:15:00,2017-06-10 14:19:00,0,4,0,tarde
30827,2017-06-11 10:00:00,2017-06-11 10:09:00,0,9,0,mañana
30828,2017-06-13 11:55:00,2017-06-13 11:58:00,0,3,0,mañana
30829,2017-06-14 13:35:00,2017-06-14 13:35:00,0,0,0,tarde
30830,2017-06-17 14:15:00,2017-06-17 14:15:00,0,0,0,tarde
30831,2017-06-18 10:00:00,2017-06-18 09:58:00,0,2,0,mañana
30832,2017-06-20 11:55:00,2017-06-20 11:55:00,0,0,0,mañana
30833,2017-06-21 13:35:00,2017-06-21 13:37:00,0,2,0,tarde
30834,2017-06-24 14:15:00,2017-06-24 14:12:00,0,3,0,tarde
30835,2017-06-27 11:55:00,2017-06-27 11:51:00,0,4,0,mañana
30836,2017-06-28 13:35:00,2017-06-28 13:34:00,0,1,0,tarde
30837,2017-06-02 20:35:00,2017-06-02 20:43:00,0,8,0,noche
30838,2017-06-04 21:20:00,2017-06-04 21:17:00,0,3,0,noche
30839,2017-06-06 21:05:00,2017-06-06 21:04:00,0,1,0,noche
30840,2017-06-07 20:55:00,2017-06-07 20:53:00,0,2,0,noche
30841,2017-06-09 20:35:00,2017-06-09 20:40:00,0,5,0,noche
30842,2017-06-11 21:20:00,2017-06-11 21:17:00,0,3,0,noche
30843,2017-06-13 21:05:00,2017-06-13 21:03:00,0,2,0,noche
30844,2017-06-14 20:55:00,2017-06-14 20:59:00,0,4,0,noche
30845,2017-06-16 20:35:00,2017-06-16 20:31:00,0,4,0,noche
30846,2017-06-18 21:20:00,2017-06-18 21:44:00,0,24,1,noche
30847,2017-06-20 21:05:00,2017-06-20 21:07:00,0,2,0,noche
30848,2017-06-21 20:55:00,2017-06-21 20:51:00,0,4,0,noche
30849,2017-06-23 20:35:00,2017-06-23 20:30:00,0,5,0,noche
30850,2017-06-27 21:05:00,2017-06-27 21:07:00,0,2,0,noche
30851,2017-06-28 20:55:00,2017-06-28 20:52:00,0,3,0,noche
30852,2017-06-30 21:00:00,2017-06-30 21:02:00,0,2,0,noche
30853,2017-06-01 21:20:00,2017-06-01 21:19:00,0,1,0,noche
30854,2017-06-04 19:45:00,2017-06-04 19:56:00,0,11,0,noche
30855,2017-06-05 22:10:00,2017-06-05 22:09:00,0,1,0,noche
30856,2017-06-08 21:20:00,2017-06-08 21:23:00,0,3,0,noche
30857,2017-06-11 19:45:00,2017-06-11 20:16:00,0,31,1,noche
30858,2017-06-12 22:10:00,2017-06-12 23:13:00,0,63,1,noche
30859,2017-06-15 21:20:00,2017-06-15 21:59:00,0,39,1,noche
30860,2017-06-18 19:45:00,2017-06-18 20:19:00,0,34,1,noche
30861,2017-06-19 22:10:00,2017-06-19 22:46:00,0,36,1,noche
30862,2017-06-22 21:20:00,2017-06-22 22:56:00,0,96,1,noche
30863,2017-06-25 19:40:00,2017-06-25 19:31:00,0,9,0,noche
30864,2017-06-26 22:10:00,2017-06-26 22:11:00,0,1,0,noche
30865,2017-06-29 21:20:00,2017-06-29 21:19:00,0,1,0,noche
30866,2017-06-01 11:55:00,2017-06-01 11:57:00,0,2,0,mañana
30867,2017-06-02 11:55:00,2017-06-02 11:58:00,0,3,0,mañana
30868,2017-06-03 11:00:00,2017-06-03 10:56:00,0,4,0,mañana
30869,2017-06-04 12:15:00,2017-06-04 12:14:00,0,1,0,tarde
30870,2017-06-05 11:55:00,2017-06-05 11:54:00,0,1,0,mañana
30871,2017-06-06 12:05:00,2017-06-06 12:03:00,0,2,0,tarde
30872,2017-06-07 12:20:00,2017-06-07 12:24:00,0,4,0,tarde
30873,2017-06-08 11:55:00,2017-06-08 12:03:00,0,8,0,mañana
30874,2017-06-09 11:50:00,2017-06-09 11:52:00,0,2,0,mañana
30875,2017-06-10 11:00:00,2017-06-10 11:06:00,0,6,0,mañana
30876,2017-06-11 12:15:00,2017-06-11 12:26:00,0,11,0,tarde
30877,2017-06-12 11:55:00,2017-06-12 11:59:00,0,4,0,mañana
30878,2017-06-13 12:05:00,2017-06-13 12:05:00,0,0,0,tarde
30879,2017-06-14 12:20:00,2017-06-14 12:18:00,0,2,0,tarde
30880,2017-06-15 11:55:00,2017-06-15 11:59:00,0,4,0,mañana
30881,2017-06-17 11:00:00,2017-06-17 10:59:00,0,1,0,mañana
30882,2017-06-18 12:15:00,2017-06-18 12:15:00,0,0,0,tarde
30883,2017-06-19 11:55:00,2017-06-19 12:19:00,0,24,1,mañana
30884,2017-06-20 12:05:00,2017-06-20 12:02:00,0,3,0,tarde
30885,2017-06-21 12:20:00,2017-06-21 12:22:00,0,2,0,tarde
30886,2017-06-22 11:55:00,2017-06-22 11:58:00,0,3,0,mañana
30887,2017-06-23 11:50:00,2017-06-23 12:02:00,0,12,0,mañana
30888,2017-06-24 11:00:00,2017-06-24 11:03:00,0,3,0,mañana
30889,2017-06-25 12:15:00,2017-06-25 12:16:00,0,1,0,tarde
30890,2017-06-26 11:55:00,2017-06-26 11:54:00,0,1,0,mañana
30891,2017-06-27 12:10:00,2017-06-27 12:06:00,0,4,0,tarde
30892,2017-06-28 12:20:00,2017-06-28 12:21:00,0,1,0,tarde
30893,2017-06-29 11:55:00,2017-06-29 11:54:00,0,1,0,mañana
30894,2017-06-30 11:40:00,2017-06-30 11:40:00,0,0,0,mañana
30895,2017-06-01 07:00:00,2017-06-01 07:05:00,0,5,0,mañana
30896,2017-06-02 06:15:00,2017-06-02 06:13:00,0,2,0,mañana
30897,2017-06-03 06:00:00,2017-06-03 06:09:00,0,9,0,mañana
30898,2017-06-04 06:45:00,2017-06-04 06:40:00,0,5,0,mañana
30899,2017-06-05 06:45:00,2017-06-05 06:45:00,0,0,0,mañana
30900,2017-06-06 06:45:00,2017-06-06 07:04:00,0,19,1,mañana
30901,2017-06-08 07:00:00,2017-06-08 07:01:00,0,1,0,mañana
30902,2017-06-09 06:15:00,2017-06-09 06:23:00,0,8,0,mañana
30903,2017-06-10 06:00:00,2017-06-10 05:56:00,0,4,0,mañana
30904,2017-06-11 06:45:00,2017-06-11 06:51:00,0,6,0,mañana
30905,2017-06-12 06:45:00,2017-06-12 06:46:00,0,1,0,mañana
30906,2017-06-13 06:45:00,2017-06-13 06:47:00,0,2,0,mañana
30907,2017-06-15 07:05:00,2017-06-15 07:12:00,0,7,0,mañana
30908,2017-06-16 06:15:00,2017-06-16 06:17:00,0,2,0,mañana
30909,2017-06-18 06:45:00,2017-06-18 06:57:00,0,12,0,mañana
30910,2017-06-19 06:45:00,2017-06-19 06:59:00,0,14,0,mañana
30911,2017-06-20 06:45:00,2017-06-20 06:46:00,0,1,0,mañana
30912,2017-06-22 07:05:00,2017-06-22 07:11:00,0,6,0,mañana
30913,2017-06-23 06:15:00,2017-06-23 06:15:00,0,0,0,mañana
30914,2017-06-24 06:00:00,2017-06-24 05:56:00,0,4,0,mañana
30915,2017-06-25 06:45:00,2017-06-25 06:44:00,0,1,0,mañana
30916,2017-06-26 06:45:00,2017-06-26 06:50:00,0,5,0,mañana
30917,2017-06-27 06:45:00,2017-06-27 06:48:00,0,3,0,mañana
30918,2017-06-29 07:05:00,2017-06-29 07:04:00,0,1,0,mañana
30919,2017-06-30 06:15:00,2017-06-30 07:09:00,0,54,1,mañana
30920,2017-06-01 19:05:00,2017-06-01 19:06:00,0,1,0,noche
30921,2017-06-02 10:10:00,2017-06-02 10:12:00,0,2,0,mañana
30922,2017-06-04 10:20:00,2017-06-04 10:17:00,0,3,0,mañana
30923,2017-06-07 10:30:00,2017-06-07 10:30:00,0,0,0,mañana
30924,2017-06-08 19:05:00,2017-06-08 19:03:00,0,2,0,noche
30925,2017-06-09 10:10:00,2017-06-09 10:23:00,0,13,0,mañana
30926,2017-06-10 14:15:00,2017-06-10 14:35:00,0,20,1,tarde
30927,2017-06-11 10:25:00,2017-06-11 10:26:00,0,1,0,mañana
30928,2017-06-12 09:40:00,2017-06-12 09:40:00,0,0,0,mañana
30929,2017-06-14 10:30:00,2017-06-14 10:37:00,0,7,0,mañana
30930,2017-06-15 19:05:00,2017-06-15 19:19:00,0,14,0,noche
30931,2017-06-16 10:10:00,2017-06-16 10:07:00,0,3,0,mañana
30932,2017-06-18 10:20:00,2017-06-18 10:18:00,0,2,0,mañana
30933,2017-06-20 14:00:00,2017-06-20 13:58:00,0,2,0,tarde
30934,2017-06-21 10:35:00,2017-06-21 10:37:00,0,2,0,mañana
30935,2017-06-28 10:35:00,2017-06-28 10:49:00,0,14,0,mañana
30936,2017-06-29 19:05:00,2017-06-29 19:04:00,0,1,0,noche
30937,2017-06-30 10:10:00,2017-06-30 10:11:00,0,1,0,mañana
30938,2017-06-01 14:10:00,2017-06-01 14:14:00,0,4,0,tarde
30939,2017-06-02 12:25:00,2017-06-02 12:35:00,0,10,0,tarde
30940,2017-06-03 14:50:00,2017-06-03 14:59:00,0,9,0,tarde
30941,2017-06-04 14:35:00,2017-06-04 14:31:00,0,4,0,tarde
30942,2017-06-05 14:35:00,2017-06-05 14:41:00,0,6,0,tarde
30943,2017-06-06 14:40:00,2017-06-06 14:44:00,0,4,0,tarde
30944,2017-06-07 14:10:00,2017-06-07 14:12:00,0,2,0,tarde
30945,2017-06-08 14:10:00,2017-06-08 14:01:00,0,9,0,tarde
30946,2017-06-09 12:20:00,2017-06-09 12:19:00,0,1,0,tarde
30947,2017-06-10 14:55:00,2017-06-10 14:56:00,0,1,0,tarde
30948,2017-06-11 14:35:00,2017-06-11 14:35:00,0,0,0,tarde
30949,2017-06-12 14:35:00,2017-06-12 14:44:00,0,9,0,tarde
30950,2017-06-13 14:40:00,2017-06-13 14:42:00,0,2,0,tarde
30951,2017-06-14 14:10:00,2017-06-14 14:22:00,0,12,0,tarde
30952,2017-06-15 14:10:00,2017-06-15 14:08:00,0,2,0,tarde
30953,2017-06-16 12:25:00,2017-06-16 12:32:00,0,7,0,tarde
30954,2017-06-17 14:50:00,2017-06-17 14:59:00,0,9,0,tarde
30955,2017-06-18 14:35:00,2017-06-18 15:45:00,0,70,1,tarde
30956,2017-06-19 14:35:00,2017-06-19 14:47:00,0,12,0,tarde
30957,2017-06-20 14:55:00,2017-06-20 14:52:00,0,3,0,tarde
30958,2017-06-21 14:10:00,2017-06-21 14:11:00,0,1,0,tarde
30959,2017-06-22 14:05:00,2017-06-22 14:08:00,0,3,0,tarde
30960,2017-06-23 12:20:00,2017-06-23 12:16:00,0,4,0,tarde
30961,2017-06-24 14:50:00,2017-06-24 14:56:00,0,6,0,tarde
30962,2017-06-25 14:35:00,2017-06-25 14:32:00,0,3,0,tarde
30963,2017-06-26 14:35:00,2017-06-26 14:40:00,0,5,0,tarde
30964,2017-06-27 14:40:00,2017-06-27 14:47:00,0,7,0,tarde
30965,2017-06-28 14:10:00,2017-06-28 14:00:00,0,10,0,tarde
30966,2017-06-29 14:10:00,2017-06-29 14:07:00,0,3,0,tarde
30967,2017-06-30 12:20:00,2017-06-30 12:24:00,0,4,0,tarde
30968,2017-06-01 20:20:00,2017-06-01 20:18:00,0,2,0,noche
30969,2017-06-22 17:00:00,2017-06-22 18:21:00,0,81,1,tarde
30970,2017-06-01 19:35:00,2017-06-01 19:35:00,0,0,0,noche
30971,2017-06-04 19:25:00,2017-06-04 19:23:00,0,2,0,noche
30972,2017-06-05 19:40:00,2017-06-05 19:39:00,0,1,0,noche
30973,2017-06-06 19:15:00,2017-06-06 19:14:00,0,1,0,noche
30974,2017-06-08 19:35:00,2017-06-08 19:34:00,0,1,0,noche
30975,2017-06-11 19:25:00,2017-06-11 19:20:00,0,5,0,noche
30976,2017-06-12 19:40:00,2017-06-12 19:40:00,0,0,0,noche
30977,2017-06-13 19:15:00,2017-06-13 19:14:00,0,1,0,noche
30978,2017-06-15 19:35:00,2017-06-15 19:35:00,0,0,0,noche
30979,2017-06-18 19:25:00,2017-06-18 19:39:00,0,14,0,noche
30980,2017-06-19 19:40:00,2017-06-19 19:39:00,0,1,0,noche
30981,2017-06-20 19:15:00,2017-06-20 19:18:00,0,3,0,noche
30982,2017-06-22 19:35:00,2017-06-22 21:33:00,0,118,1,noche
30983,2017-06-25 19:35:00,2017-06-25 19:46:00,0,11,0,noche
30984,2017-06-26 19:40:00,2017-06-26 19:38:00,0,2,0,noche
30985,2017-06-27 19:15:00,2017-06-27 19:18:00,0,3,0,noche
30986,2017-06-29 19:35:00,2017-06-29 19:23:00,0,12,0,noche
30987,2017-06-06 20:30:00,2017-06-06 20:31:00,0,1,0,noche
30988,2017-06-07 20:15:00,2017-06-07 20:26:00,0,11,0,noche
30989,2017-06-08 20:05:00,2017-06-08 20:05:00,0,0,0,noche
30990,2017-06-09 17:35:00,2017-06-09 17:38:00,0,3,0,tarde
30991,2017-06-12 20:05:00,2017-06-12 20:07:00,0,2,0,noche
30992,2017-06-14 20:05:00,2017-06-14 20:07:00,0,2,0,noche
30993,2017-06-15 20:05:00,2017-06-15 20:02:00,0,3,0,noche
30994,2017-06-16 18:05:00,2017-06-16 18:08:00,0,3,0,tarde
30995,2017-06-20 20:30:00,2017-06-20 20:30:00,0,0,0,noche
30996,2017-06-21 20:15:00,2017-06-21 20:15:00,0,0,0,noche
30997,2017-06-22 20:05:00,2017-06-22 20:23:00,0,18,1,noche
30998,2017-06-23 17:35:00,2017-06-23 17:32:00,0,3,0,tarde
30999,2017-06-27 20:30:00,2017-06-27 20:25:00,0,5,0,noche
31000,2017-06-28 20:15:00,2017-06-28 20:15:00,0,0,0,noche
31001,2017-06-29 20:05:00,2017-06-29 20:04:00,0,1,0,noche
31002,2017-06-30 17:35:00,2017-06-30 17:29:00,0,6,0,tarde
31003,2017-06-02 20:25:00,2017-06-02 20:14:00,0,11,0,noche
31004,2017-06-22 20:35:00,2017-06-22 21:06:00,0,31,1,noche
31005,2017-06-01 02:20:00,2017-06-01 02:12:00,0,8,0,noche
31006,2017-06-02 02:20:00,2017-06-02 02:23:00,0,3,0,noche
31007,2017-06-08 02:20:00,2017-06-08 02:26:00,0,6,0,noche
31008,2017-06-09 02:20:00,2017-06-09 02:16:00,0,4,0,noche
31009,2017-06-15 02:20:00,2017-06-15 02:31:00,0,11,0,noche
31010,2017-06-16 02:20:00,2017-06-16 02:22:00,0,2,0,noche
31011,2017-06-22 02:20:00,2017-06-22 02:23:00,0,3,0,noche
31012,2017-06-23 02:20:00,2017-06-23 02:20:00,0,0,0,noche
31013,2017-06-29 02:20:00,2017-06-29 02:21:00,0,1,0,noche
31014,2017-06-30 02:20:00,2017-06-30 02:16:00,0,4,0,noche
31015,2017-06-26 20:25:00,2017-06-26 20:36:00,0,11,0,noche
31016,2017-06-02 22:00:00,2017-06-02 22:08:00,0,8,0,noche
31017,2017-06-09 21:55:00,2017-06-09 22:01:00,0,6,0,noche
31018,2017-06-16 21:55:00,2017-06-16 22:39:00,0,44,1,noche
31019,2017-06-23 22:00:00,2017-06-23 21:59:00,0,1,0,noche
31020,2017-06-30 21:55:00,2017-06-30 21:55:00,0,0,0,noche
31021,2017-06-01 01:50:00,2017-06-01 01:59:00,0,9,0,noche
31022,2017-06-02 01:50:00,2017-06-02 02:03:00,0,13,0,noche
31023,2017-06-03 01:50:00,2017-06-03 01:52:00,0,2,0,noche
31024,2017-06-06 01:50:00,2017-06-06 02:01:00,0,11,0,noche
31025,2017-06-07 01:50:00,2017-06-07 01:52:00,0,2,0,noche
31026,2017-06-08 01:50:00,2017-06-08 01:51:00,0,1,0,noche
31027,2017-06-09 01:50:00,2017-06-09 01:58:00,0,8,0,noche
31028,2017-06-10 01:50:00,2017-06-10 01:50:00,0,0,0,noche
31029,2017-06-13 01:50:00,2017-06-13 01:46:00,0,4,0,noche
31030,2017-06-14 01:50:00,2017-06-14 01:58:00,0,8,0,noche
31031,2017-06-15 01:50:00,2017-06-15 02:01:00,0,11,0,noche
31032,2017-06-16 01:50:00,2017-06-16 02:14:00,0,24,1,noche
31033,2017-06-17 01:50:00,2017-06-17 01:55:00,0,5,0,noche
31034,2017-06-20 01:50:00,2017-06-20 01:52:00,0,2,0,noche
31035,2017-06-21 01:50:00,2017-06-21 01:50:00,0,0,0,noche
31036,2017-06-22 01:50:00,2017-06-22 02:00:00,0,10,0,noche
31037,2017-06-23 01:50:00,2017-06-23 01:51:00,0,1,0,noche
31038,2017-06-24 01:50:00,2017-06-24 01:49:00,0,1,0,noche
31039,2017-06-27 01:50:00,2017-06-27 01:50:00,0,0,0,noche
31040,2017-06-28 01:50:00,2017-06-28 01:46:00,0,4,0,noche
31041,2017-06-29 01:50:00,2017-06-29 01:53:00,0,3,0,noche
31042,2017-06-30 01:50:00,2017-06-30 01:53:00,0,3,0,noche
31043,2017-06-04 05:10:00,2017-06-04 05:14:00,0,4,0,mañana
31044,2017-06-05 04:30:00,2017-06-05 04:35:00,0,5,0,noche
31045,2017-06-06 05:00:00,2017-06-06 05:22:00,0,22,1,mañana
31046,2017-06-11 05:10:00,2017-06-11 05:13:00,0,3,0,mañana
31047,2017-06-13 05:00:00,2017-06-13 05:05:00,0,5,0,mañana
31048,2017-06-18 05:10:00,2017-06-18 05:21:00,0,11,0,mañana
31049,2017-06-19 04:30:00,2017-06-19 04:30:00,0,0,0,noche
31050,2017-06-20 05:05:00,2017-06-20 05:08:00,0,3,0,mañana
31051,2017-06-27 05:00:00,2017-06-27 04:53:00,0,7,0,mañana
31052,2017-06-05 13:35:00,2017-06-05 13:45:00,0,10,0,tarde
31053,2017-06-07 06:40:00,2017-06-07 06:59:00,0,19,1,mañana
31054,2017-06-12 13:35:00,2017-06-12 13:43:00,0,8,0,tarde
31055,2017-06-14 06:40:00,2017-06-14 06:49:00,0,9,0,mañana
31056,2017-06-19 13:35:00,2017-06-19 13:41:00,0,6,0,tarde
31057,2017-06-21 06:40:00,2017-06-21 06:45:00,0,5,0,mañana
31058,2017-06-26 13:35:00,2017-06-26 13:29:00,0,6,0,tarde
31059,2017-06-28 06:40:00,2017-06-28 07:00:00,0,20,1,mañana
31060,2017-06-04 21:00:00,2017-06-04 21:00:00,0,0,0,noche
31061,2017-06-08 20:10:00,2017-06-08 20:17:00,0,7,0,noche
31062,2017-06-11 21:00:00,2017-06-11 21:04:00,0,4,0,noche
31063,2017-06-15 20:10:00,2017-06-15 20:07:00,0,3,0,noche
31064,2017-06-18 21:00:00,2017-06-18 21:19:00,0,19,1,noche
31065,2017-06-22 20:15:00,2017-06-22 20:54:00,0,39,1,noche
31066,2017-06-25 13:00:00,2017-06-25 13:01:00,0,1,0,tarde
31067,2017-06-29 20:10:00,2017-06-29 20:11:00,0,1,0,noche
31068,2017-06-01 07:45:00,2017-06-01 07:59:00,0,14,0,mañana
31069,2017-06-02 07:45:00,2017-06-02 07:48:00,0,3,0,mañana
31070,2017-06-03 07:45:00,2017-06-03 07:43:00,0,2,0,mañana
31071,2017-06-05 07:45:00,2017-06-05 07:46:00,0,1,0,mañana
31072,2017-06-06 07:45:00,2017-06-06 08:01:00,0,16,1,mañana
31073,2017-06-07 07:45:00,2017-06-07 07:51:00,0,6,0,mañana
31074,2017-06-08 07:45:00,2017-06-08 07:51:00,0,6,0,mañana
31075,2017-06-09 07:45:00,2017-06-09 08:03:00,0,18,1,mañana
31076,2017-06-10 07:45:00,2017-06-10 07:58:00,0,13,0,mañana
31077,2017-06-12 07:45:00,2017-06-12 07:56:00,0,11,0,mañana
31078,2017-06-13 07:45:00,2017-06-13 07:53:00,0,8,0,mañana
31079,2017-06-14 07:45:00,2017-06-14 07:58:00,0,13,0,mañana
31080,2017-06-15 07:45:00,2017-06-15 08:00:00,0,15,0,mañana
31081,2017-06-16 07:45:00,2017-06-16 07:52:00,0,7,0,mañana
31082,2017-06-17 07:45:00,2017-06-17 07:56:00,0,11,0,mañana
31083,2017-06-19 07:45:00,2017-06-19 08:26:00,0,41,1,mañana
31084,2017-06-20 07:45:00,2017-06-20 07:50:00,0,5,0,mañana
31085,2017-06-21 07:45:00,2017-06-21 07:45:00,0,0,0,mañana
31086,2017-06-22 07:45:00,2017-06-22 07:58:00,0,13,0,mañana
31087,2017-06-23 07:45:00,2017-06-23 07:54:00,0,9,0,mañana
31088,2017-06-24 07:45:00,2017-06-24 07:59:00,0,14,0,mañana
31089,2017-06-26 07:45:00,2017-06-26 07:43:00,0,2,0,mañana
